TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceLastTransaction,TransactionType,Location,Channel,CustomerOccupation,Target,cluster
151992.36849999998,3490.0,40610.0,5.0,24026631.4196,-126616.0,Debit,Colorado Springs,Branch,Retired,7,7
332210.76050000003,1258.0,83530.0,5.0,22171501.9416,-144816.0,Credit,Atlanta,Online,Student,0,0
644158.205,4978.000000000001,16540.0,5.0,98208007.75559998,-235087.99999999997,Debit,El Paso,ATM,,3,3
2351550.935,3118.0,31620.0,5.0,128106238.43579999,-125524.0,Credit,Las Vegas,Online,Doctor,6,6
811309.2285,1754.0,55980.0,5.0,28701498.197199997,-128072.0,Debit,Los Angeles,Branch,Student,0,0
259870.11550000004,3552.0,26690.0,5.0,79082322.04419999,-144452.0,Debit,San Jose,ATM,Retired,7,7
1122297.248,1630.0,35100.0,5.0,8159249.303,,Debit,Philadelphia,ATM,Student,5,5
592809.779,1568.0,48440.0,5.0,28736904.8384,-212155.99999999997,Debit,Los Angeles,Online,Student,5,5
567845.5405,2250.0,33940.0,5.0,15630050.5962,-227443.99999999997,Debit,Boston,Branch,Doctor,2,2
2903201.1215,1196.0,14510.0,5.0,148222863.79859996,-165928.0,Debit,Philadelphia,Online,Student,6,6
148596.00400000002,3614.0,77730.0,5.0,29019116.5962,-181580.0,Debit,Washington,Branch,Retired,0,0
177493.885,2498.0,20310.0,5.0,93655874.08299997,-148456.0,Credit,Seattle,Online,Engineer,7,7
187548.65899999999,2560.0,39740.0,5.0,61197505.21619999,-156100.0,Credit,Los Angeles,Online,Engineer,7,7
559690.428,1320.0,26110.0,5.0,21586548.5248,-166292.0,Debit,Columbus,ATM,Student,5,5
109297.956,1382.0,39160.0,5.0,23770900.258999996,-181580.0,Debit,Albuquerque,ATM,Student,5,5
838153.9400000001,1692.0,26690.0,5.0,18690196.0142,-179032.0,Debit,Seattle,Online,Student,5,5
497922.64650000003,4482.000000000001,84690.0,5.0,108906912.86139998,-187767.99999999997,Debit,Austin,Online,Retired,0,0
1393584.261,3552.0,42640.0,5.0,31990745.411199998,-229991.99999999997,Debit,Omaha,Online,Retired,3,3
1091211.878,4482.000000000001,29300.0,5.0,43738311.919599995,-204147.99999999997,Debit,Houston,ATM,Retired,3,3
148845.4545,3056.0,65260.0,5.0,190451085.35819998,-119700.0,Debit,Atlanta,Online,,1,1
1917468.688,1816.0,11610.0,5.0,63559633.993399985,-194319.99999999997,Debit,Boston,Online,Engineer,6,6
27171.176,4606.000000000001,84110.0,5.0,80330926.8324,-242731.99999999997,Credit,Oklahoma City,Branch,Retired,3,3
2192919.6055,3800.0,13930.0,5.0,36706820.7586,-175028.0,Credit,Omaha,Branch,Retired,6,6
117683.3305,1692.0,37420.0,5.0,112132041.32599998,-150276.0,Debit,Raleigh,ATM,Engineer,7,7
53037.274000000005,3366.0,6680.0,5.0,111553484.90739998,-187767.99999999997,Debit,New York,Online,Engineer,2,2
7387.8325,1816.0,9290.0,5.0,156301231.15339997,-207059.99999999997,Debit,San Jose,ATM,Doctor,2,2
827446.7570000001,4544.000000000001,37420.0,5.0,96787874.15519997,-205603.99999999997,Credit,Austin,Branch,Retired,3,3
342610.92750000005,3428.0,19440.0,5.0,112593220.26599997,-118972.0,Debit,Houston,Branch,Engineer,7,7
477333.386,1134.0,16250.0,5.0,8129644.5904,-193591.99999999997,Debit,Denver,ATM,Student,5,5
146139.876,1444.0,28720.0,5.0,15951685.714999998,-127708.0,Debit,San Francisco,ATM,Student,5,5
666320.9225,4296.000000000001,72510.0,5.0,108206813.47699998,-235087.99999999997,Debit,Indianapolis,ATM,Doctor,0,0
53804.814,3552.0,42350.0,,166582992.4696,-229263.99999999997,Debit,Los Angeles,ATM,Doctor,1,1
625506.983,1196.0,80340.0,5.0,11638918.788999999,-172844.0,Debit,Washington,ATM,Student,0,0
478868.4660000001,4730.000000000001,71350.0,5.0,66126466.712999985,-128072.0,Debit,New York,Branch,Retired,0,0
33445.815500000004,3490.0,9580.0,5.0,158569487.70119998,-226351.99999999997,Debit,Albuquerque,ATM,Doctor,1,1
379951.74850000005,1630.0,11610.0,5.0,3733121.6181999994,-204511.99999999997,Credit,Austin,Branch,Student,5,5
1123640.4430000002,1444.0,15960.0,5.0,25722282.244799998,-156100.0,Debit,Raleigh,Branch,Student,5,5
834066.7895000001,1692.0,35970.0,5.0,19312043.7462,-122612.0,Credit,Virginia Beach,Online,Student,5,5
979956.955,1692.0,85270.0,5.0,86708882.80519998,-188495.99999999997,Credit,Nashville,Online,Student,0,0
637020.083,4606.000000000001,3490.0000000000005,5.0,113078053.22259998,-158648.0,Debit,Denver,ATM,Retired,7,7
382887.58900000004,3490.0,77730.0,5.0,142872295.49019998,-142996.0,Debit,Portland,Online,Engineer,0,0
408657.74450000003,3676.0,51630.0,5.0,62190825.14599998,-130256.0,Debit,Atlanta,Online,Engineer,7,7
519164.316,1444.0,40320.0,5.0,18870353.3356,-228535.99999999997,Debit,Philadelphia,Online,Student,5,5
587878.3345,1630.0,34810.0,5.0,142960663.32579997,-181216.0,Debit,Colorado Springs,ATM,Engineer,2,2
1233859.187,2374.0,24660.0,5.0,178363139.03859997,-145908.0,Credit,Detroit,ATM,Doctor,1,1
188968.608,2932.0,3490.0000000000005,5.0,141908133.97079998,-228899.99999999997,Debit,Miami,Branch,Engineer,2,2
1705877.0985,2250.0,49020.0,5.0,71808340.02119999,-158284.0,Debit,Virginia Beach,Online,Engineer,6,6
1032072.9210000001,1692.0,38870.0,5.0,4359878.6744,-150640.0,Debit,Kansas City,Online,Student,5,5
462788.5030000001,1568.0,46990.0,5.0,21504875.2222,-191407.99999999997,Debit,Mesa,ATM,Student,5,5
250486.939,3986.0000000000005,27270.0,5.0,166688319.7888,-211427.99999999997,Debit,Atlanta,ATM,Doctor,1,1
1535636.7264999999,1258.0,24370.0,5.0,10315632.765999999,-122976.0,Credit,San Diego,Branch,Student,5,5
16905.328500000003,3552.0,47860.0,5.0,201187926.15099996,-194319.99999999997,Debit,Dallas,Online,Doctor,1,1
54725.862,1258.0,47280.0,5.0,9856090.267399998,-190315.99999999997,Debit,Detroit,ATM,Student,5,5
827619.4535000001,1444.0,28720.0,5.0,5098806.3502,-201963.99999999997,Credit,Atlanta,Online,Student,5,5
1698815.7305,2932.0,17120.0,5.0,115505490.88839997,-160832.0,Credit,Raleigh,ATM,Engineer,6,6
382292.7455,1816.0,15670.0,5.0,146297962.40999997,-156100.0,Debit,Tucson,ATM,Engineer,2,2
81090.861,2746.0,49600.0,5.0,3998522.6597999996,-137172.0,Debit,Raleigh,ATM,Doctor,0,0
318644.49100000004,1878.0,49890.0,5.0,80299983.21319999,-175028.0,Debit,Indianapolis,ATM,Engineer,0,0
686411.282,3304.0,7260.0,5.0,113948491.27999999,-166292.0,Debit,Miami,ATM,Retired,7,7
1128994.0345,1754.0,82370.0,5.0,28653892.629199997,-244187.99999999997,Debit,Dallas,Online,Student,0,0
139730.917,4234.000000000001,36840.0,5.0,102822474.96879998,-131712.0,Debit,Houston,Online,Doctor,7,7
311544.74600000004,2250.0,42640.0,5.0,111977918.29959998,-127344.0,Debit,Tucson,Online,Engineer,7,7
1122182.117,2684.0,31620.0,5.0,179578717.464,-140448.0,Credit,Nashville,Online,Doctor,1,1
73204.3875,4482.000000000001,37420.0,5.0,21206447.8178,-144452.0,Credit,Oklahoma City,Online,Retired,3,3
916327.8890000001,1444.0,15090.0,5.0,23782504.1162,-161196.0,Credit,San Francisco,ATM,Student,5,5
1227239.1545000002,3738.0,12480.0,5.0,174451746.55779997,-117880.0,Debit,Philadelphia,Branch,Doctor,1,1
111734.8955,1754.0,9870.0,5.0,136713771.4324,-170660.0,Debit,Phoenix,Online,Student,2,2
1489430.8185,4854.000000000001,28720.0,5.0,72834686.31379999,-226715.99999999997,Credit,Raleigh,Online,Retired,3,3
,1320.0,33940.0,5.0,91920056.05979998,-217251.99999999997,Debit,Portland,Branch,Student,5,5
361914.55850000004,4172.000000000001,7550.0,5.0,106630176.57179998,-112784.0,Debit,Boston,Online,Retired,7,7
1295933.9845,3490.0,9000.0,5.0,69993824.04339999,-113876.0,Credit,Jacksonville,Online,Retired,7,7
181945.617,4172.000000000001,16250.0,5.0,18859642.082799997,-216887.99999999997,Credit,Columbus,Branch,Retired,3,3
815856.903,3676.0,39160.0,5.0,86144608.05699998,-227443.99999999997,Credit,Fresno,Online,Engineer,2,2
96480.038,3738.0,18860.0,5.0,85230432.38399999,-233995.99999999997,Debit,Oklahoma City,Branch,Engineer,2,2
1659268.232,2126.0,,5.0,109781218.87119998,-159740.0,Credit,Detroit,Branch,Engineer,6,6
135624.578,1568.0,30460.0,5.0,21994022.433399998,-127344.0,Debit,El Paso,Online,Student,5,5
502297.6245,1754.0,13350.0,5.0,12269097.4954,-241639.99999999997,Debit,Chicago,Online,Student,5,5
351571.95700000005,1692.0,18280.0,5.0,15240131.2408,-144816.0,Debit,Milwaukee,ATM,Student,5,5
111907.592,1816.0,79760.0,17.0,89669502.83259998,-168840.0,Credit,Louisville,Branch,Engineer,4,4
300991.07100000005,3180.0,29590.0,5.0,215018831.32899997,-235087.99999999997,Debit,Charlotte,ATM,Doctor,1,1
231547.88950000002,2622.0,67580.0,5.0,79955735.44959998,-115332.0,Debit,Colorado Springs,ATM,Doctor,0,0
592195.747,3676.0,29300.0,5.0,136093708.90919998,-144452.0,Credit,Sacramento,Branch,Engineer,7,7
972492.6285,3676.0,11900.0,5.0,41018695.080199994,-117152.0,Debit,Milwaukee,ATM,Engineer,7,7
630131.4114999999,2560.0,31330.0,5.0,37546463.9642,-132076.0,Debit,New York,ATM,Engineer,7,7
1527980.515,4172.000000000001,18570.0,5.0,22297210.394599997,-216523.99999999997,Debit,Austin,Branch,Retired,3,3
139059.3195,1816.0,20890.0,5.0,19422577.924399998,-140448.0,Debit,Boston,Online,Doctor,5,5
536510.7200000001,1568.0,38000.0,5.0,28428063.716,-191043.99999999997,Debit,Fort Worth,ATM,Student,5,5
583714.4299999999,1568.0,29590.0,5.0,6302483.383599999,-188131.99999999997,Debit,Indianapolis,Online,Student,5,5
674245.773,3986.0000000000005,6100.0,5.0,113161958.03619999,-181580.0,Debit,New York,Branch,Retired,3,3
165155.6795,1940.0,6680.0,5.0,12534647.304399999,-128072.0,Debit,Dallas,Branch,Doctor,7,7
1159945.085,1754.0,23210.0,5.0,10553958.1408,-165928.0,Debit,Portland,ATM,Student,5,5
496406.75499999995,1692.0,35680.0,5.0,20208218.563799996,-226715.99999999997,Debit,Charlotte,ATM,Student,5,5
1908546.0355,3800.0,45830.0,5.0,201403490.11359996,-183400.0,Debit,Austin,Online,Doctor,6,6
21990.281000000003,4668.000000000001,18570.0,5.0,107980389.49419998,-234723.99999999997,Credit,Austin,Branch,Retired,3,3
122346.136,4296.000000000001,29010.0,5.0,74090134.40239999,-181216.0,Debit,San Antonio,ATM,Retired,3,3
857400.0055,3428.0,41480.0,5.0,24152488.639999997,-181580.0,Credit,Miami,Branch,Retired,3,3
121923.989,1630.0,39450.0,5.0,65484237.847199984,-194319.99999999997,Debit,Dallas,ATM,Engineer,2,2
155638.1835,2994.0,31910.0,5.0,30517799.383799996,-140812.0,Debit,Charlotte,Online,Engineer,7,7
846712.0109999999,3614.0,25240.0,21.0,203884632.8108,-224895.99999999997,Credit,Tucson,Branch,Doctor,4,4
328046.856,3986.0000000000005,20020.0,5.0,198974862.30859998,-114240.0,Debit,Washington,Branch,Doctor,1,1
93083.6735,1382.0,20020.0,5.0,50033999.5202,-242731.99999999997,Debit,Austin,Branch,Student,5,5
623684.0754999999,3738.0,30750.0,5.0,201159809.11239997,-242003.99999999997,Debit,Jacksonville,Branch,Doctor,1,1
241449.1555,3552.0,40030.0,5.0,90894899.90639998,-191771.99999999997,Debit,Los Angeles,,Retired,3,3
972531.0055,2312.0,13060.0,5.0,148407335.3746,-204511.99999999997,Debit,Indianapolis,,Engineer,2,2
1417915.279,2560.0,50180.0,5.0,206134888.50319996,-143360.0,Debit,Philadelphia,Branch,Doctor,1,1
346084.0460000001,2064.0,15960.0,5.0,147357632.60019997,-191407.99999999997,Credit,Oklahoma City,Online,Engineer,2,2
431933.395,1754.0,10160.0,5.0,23024980.5154,,Debit,Boston,ATM,Student,5,5
689846.0235,4916.000000000001,45540.0,5.0,106424133.72279999,-124432.0,Debit,Charlotte,,Retired,7,7
1382454.931,3366.0,12770.0,5.0,46140905.42959999,-121884.0,Debit,Tucson,Branch,Retired,7,7
2142530.6045,3490.0,30170.0,5.0,20725482.8136,-226351.99999999997,Debit,Tucson,ATM,Retired,6,6
559268.281,3552.0,39160.0,5.0,106257663.00219998,-231811.99999999997,Debit,Miami,ATM,Retired,3,3
2289092.3675,1444.0,21180.0,5.0,4837273.261,-122976.0,Debit,Las Vegas,Branch,Student,6,6
188508.084,1754.0,42930.0,5.0,8638429.098399999,-209607.99999999997,Debit,Mesa,Online,Student,5,5
192806.30800000002,1134.0,30170.0,5.0,91489225.66939999,-228535.99999999997,Credit,Milwaukee,Branch,Student,5,5
88075.475,3490.0,76570.0,5.0,84771484.95499998,-178668.0,Debit,Columbus,Branch,Engineer,0,0
495466.51849999995,2436.0,65260.0,5.0,142257588.59339997,-125524.0,Debit,San Antonio,Online,Doctor,0,0
2070650.4834999999,3304.0,61200.0,5.0,30323509.159399997,-200507.99999999997,Debit,Las Vegas,Online,Engineer,6,6
551688.8234999999,1382.0,73960.0,5.0,2791721.511,-194319.99999999997,Debit,El Paso,Online,Student,0,0
961919.765,1630.0,42350.0,5.0,126751116.18919998,-194319.99999999997,Credit,San Antonio,Online,Engineer,2,2
50082.245,1692.0,9290.0,5.0,21358934.402799997,-228535.99999999997,Debit,Mesa,ATM,Student,5,5
838096.3744999999,1258.0,51050.0,5.0,12283676.7006,-147364.0,Debit,Jacksonville,ATM,Student,5,5
561033.623,4234.000000000001,64970.0,5.0,86343063.76859999,-196867.99999999997,,Baltimore,ATM,Doctor,0,0
1969623.0310000002,3304.0,47860.0,5.0,46630796.47779999,-183400.0,Debit,Philadelphia,Branch,Retired,6,6
48527.9765,3118.0,36260.0,5.0,79957966.96059997,-170296.0,Debit,Miami,Online,,7,7
236690.4075,1940.0,2910.0000000000005,5.0,101937904.00839998,-164836.0,Credit,Baltimore,Online,Doctor,2,2
267718.21200000006,1444.0,9000.0,5.0,23359855.9328,-149548.0,Debit,Portland,Branch,Student,5,5
98245.38,1134.0,24080.0,5.0,10869047.493999999,-219799.99999999997,Debit,Tucson,Online,Student,5,5
235730.98249999998,2932.0,36840.0,13.0,196155720.07859996,-124796.0,Credit,Seattle,Online,Doctor,4,4
309664.27300000004,1506.0,29300.0,5.0,58024445.34159999,-132076.0,Credit,Colorado Springs,Online,Student,5,5
4816.5734999999995,3924.0,9290.0,5.0,72770567.56439999,-207059.99999999997,Debit,Baltimore,Online,Retired,3,3
43404.647000000004,3986.0000000000005,29590.0,5.0,114283217.92999998,-198687.99999999997,Debit,Virginia Beach,ATM,Doctor,1,1
243368.0055,3552.0,11320.0,5.0,90762794.45519997,-227443.99999999997,Debit,Austin,Branch,Retired,3,3
89418.67000000001,3428.0,19730.0,5.0,23250958.196,-157920.0,Debit,Detroit,Online,Doctor,7,7
467815.8900000001,3552.0,13930.0,5.0,204299545.08939996,-244915.99999999997,Debit,San Francisco,Branch,Doctor,1,1
444233.2235,3738.0,27850.0,5.0,86146839.56799999,-158648.0,Credit,Oklahoma City,Branch,Retired,7,7
335894.9525000001,2436.0,9870.0,5.0,21531950.889,-245279.99999999997,Debit,,Online,Engineer,2,2
1463583.909,3986.0000000000005,70770.0,5.0,3081074.1039999994,-201599.99999999997,Debit,Los Angeles,ATM,Doctor,0,0
65298.72550000001,3552.0,11030.0,5.0,45778805.577999994,-194319.99999999997,Debit,Los Angeles,Branch,Engineer,2,2
30605.9175,1568.0,15090.0,5.0,29500676.669999998,-219435.99999999997,Debit,Raleigh,Branch,Student,5,5
,3552.0,31040.0,5.0,46417017.72399999,-126616.0,Debit,Milwaukee,ATM,Engineer,7,7
194782.72350000002,2870.0,57720.0,5.0,45410903.79779999,-216159.99999999997,Credit,Tucson,Online,Engineer,0,0
593730.827,1692.0,12190.0,5.0,127411345.91039997,-140084.0,Debit,Fresno,Branch,Engineer,7,7
494296.02,3676.0,84980.0,5.0,118281193.03759998,-117880.0,Credit,Fort Worth,Online,Retired,0,0
1432959.063,1320.0,18570.0,5.0,25287732.669399995,-125524.0,Credit,,Branch,Student,5,5
157365.1485,1444.0,45250.0,5.0,4276568.9304,-115332.0,Credit,Sacramento,Branch,Student,5,5
915272.5215,1444.0,54240.0,5.0,17175000.045199998,-242367.99999999997,Debit,San Diego,Online,Student,5,5
614243.3335000001,1444.0,37710.0,5.0,60644834.32519999,,Debit,El Paso,Branch,Student,5,5
639725.6614999999,4234.000000000001,10160.0,5.0,158118871.24659997,-153552.0,Debit,Philadelphia,ATM,Doctor,1,1
19764.415,2932.0,57140.0,5.0,116058310.54679997,-121884.0,Debit,Fresno,ATM,Engineer,7,7
1415075.381,3304.0,21760.0,17.0,9434334.688399998,-244915.99999999997,Credit,Albuquerque,Branch,Doctor,4,4
799297.2275,2064.0,21180.0,5.0,13730737.2004,,Debit,Oklahoma City,Online,Engineer,5,5
162929.8135,1134.0,19730.0,5.0,,-140812.0,Debit,Raleigh,Online,Student,5,5
189870.4675,4668.000000000001,21180.0,5.0,84363415.97679998,-113876.0,Debit,Mesa,Branch,Retired,7,7
34808.199,3614.0,13930.0,5.0,89570721.27899998,-228535.99999999997,Credit,Milwaukee,ATM,Retired,3,3
2215869.0515,3180.0,31330.0,5.0,91942817.47199999,-168112.0,Debit,Columbus,ATM,Doctor,6,6
412802.46050000004,2870.0,33070.0,5.0,58862749.640599996,-244187.99999999997,Debit,Charlotte,Online,Engineer,2,2
419403.3045,3862.0,29590.0,5.0,206338402.30639997,-140812.0,Credit,Memphis,Branch,Doctor,1,1
656016.698,2684.0,25820.0,5.0,61880198.814799994,-185948.0,Debit,Austin,ATM,Engineer,2,2
1327690.952,1196.0,17700.0,5.0,16136157.291,-176484.0,Debit,Boston,Online,Student,5,5
96767.8655,2002.0,14800.0,5.0,145706760.76239997,-176484.0,Debit,San Jose,Branch,Doctor,1,1
845119.3655000001,4854.000000000001,6680.0,5.0,76217210.68759999,-149912.0,Debit,Colorado Springs,Branch,Retired,7,7
573793.9755,2436.0,15090.0,5.0,20549044.677199997,-239091.99999999997,Debit,Columbus,Branch,Engineer,2,2
3799.583,4110.000000000001,49310.0,5.0,172854430.98399997,-115332.0,Debit,Seattle,ATM,Doctor,1,1
332824.79250000004,1940.0,46700.0,5.0,135045493.80879998,-115332.0,Debit,Philadelphia,ATM,Engineer,7,7
841914.8859999999,1382.0,21180.0,5.0,27138101.5906,-229991.99999999997,Debit,San Antonio,Branch,Student,5,5
997073.0970000001,4420.000000000001,11610.0,5.0,61877372.234199986,-126980.0,Credit,Washington,Online,Retired,7,7
1417416.378,3118.0,35970.0,5.0,213515983.05419996,-221983.99999999997,Debit,Chicago,Online,Doctor,1,1
290015.249,3986.0000000000005,11030.0,5.0,32082386.129599996,-190679.99999999997,Debit,Memphis,Online,Retired,3,3
145391.5245,3180.0,42930.0,5.0,124394938.108,-166292.0,Debit,Charlotte,Branch,Engineer,7,7
852967.4619999999,1692.0,4940.0,5.0,80700465.05399999,-211791.99999999997,Debit,Louisville,Online,Engineer,2,2
10150.9765,3242.0,80050.0,5.0,167570064.16859996,-221619.99999999997,Debit,Indianapolis,Online,Doctor,0,0
187337.5855,2994.0,36840.0,5.0,185473030.61939996,-196867.99999999997,Credit,Milwaukee,Online,Doctor,1,1
493048.76749999996,1630.0,20600.0,5.0,37656700.607599996,-200871.99999999997,Debit,San Diego,Branch,Engineer,2,2
1410086.371,2994.0,84110.0,5.0,92861158.63219999,-121520.0,Credit,Boston,Branch,Engineer,0,0
2400366.4790000003,2250.0,31040.0,9.0,172064029.78779995,-224531.99999999997,Debit,Columbus,ATM,Doctor,6,6
161720.938,2436.0,41190.0,5.0,202116383.49439996,-186675.99999999997,Debit,Memphis,Branch,Doctor,1,1
1779637.6925000001,1506.0,27560.0,5.0,17284492.8516,-166292.0,Debit,Austin,ATM,Student,6,6
388548.1965000001,2994.0,20020.0,5.0,110788671.70399998,-114240.0,Credit,Virginia Beach,ATM,Engineer,7,7
297402.8215000001,1568.0,15380.0,5.0,21114807.0994,-158648.0,Debit,Mesa,Branch,Student,5,5
923984.1005,3614.0,80340.0,5.0,91381071.76959999,-153188.0,Debit,Atlanta,Branch,Retired,0,0
331807.802,1258.0,61490.0,5.0,6194329.4838,-158648.0,Debit,Miami,Online,Student,5,5
528816.1314999999,3304.0,69030.0,5.0,93920233.75279999,-142996.0,Credit,Philadelphia,Branch,Retired,0,0
397585.98000000004,3738.0,38580.0,5.0,120396665.46559997,-112784.0,Debit,Columbus,Online,Engineer,7,7
262537.31700000004,1940.0,4070.0000000000005,5.0,92669248.6862,-159740.0,Debit,Chicago,Branch,Engineer,2,2
1197362.66,1630.0,38290.0,21.0,74029437.30319999,-228899.99999999997,Debit,Houston,Branch,Engineer,4,4
,1878.0,8130.0,5.0,130045272.72739999,-165200.0,Debit,Chicago,Online,Engineer,2,2
19476.5875,3676.0,16830.0,21.0,106443771.01959999,-226351.99999999997,Debit,Austin,ATM,Doctor,4,4
50466.01500000001,2002.0,9580.0,5.0,111184839.29019998,-120064.0,Debit,Virginia Beach,ATM,Doctor,7,7
613072.835,1816.0,20020.0,5.0,35202931.111999996,-187767.99999999997,Credit,Virginia Beach,Branch,Engineer,2,2
350036.87700000004,3180.0,39740.0,5.0,45393349.2446,-216523.99999999997,Debit,Kansas City,Branch,Retired,3,3
1375086.547,2746.0,69900.0,5.0,103949834.32599998,-209607.99999999997,Debit,Atlanta,ATM,Doctor,0,0
427827.05600000004,4048.0000000000005,43510.0,5.0,109647774.51339997,-216159.99999999997,Credit,Fresno,ATM,Doctor,3,3
153066.9245,4234.000000000001,48440.0,5.0,74537180.43939999,-237635.99999999997,Debit,San Francisco,ATM,Retired,3,3
827178.118,,7260.0,5.0,100570136.53279999,-173936.0,Debit,Albuquerque,Branch,Retired,7,7
1136419.984,3242.0,40610.0,5.0,146045801.66699997,-140812.0,Debit,Tucson,ATM,Doctor,1,1
384134.84150000004,3242.0,31330.0,5.0,65308394.780399986,-173572.0,Credit,San Antonio,Branch,Retired,3,3
570858.135,4544.000000000001,23210.0,5.0,100687960.31359999,-214703.99999999997,Credit,Kansas City,Branch,Retired,3,3
663653.721,3180.0,42060.0,5.0,22384239.323599998,-128072.0,,Omaha,ATM,Retired,7,7
659854.398,3924.0,28140.0,5.0,96493314.70319998,-120428.0,Debit,Nashville,Online,Retired,7,7
31699.662,1568.0,39160.0,5.0,12430063.822199998,-244551.99999999997,Credit,Boston,Online,Student,5,5
311045.84500000003,2560.0,43800.0,5.0,127592693.37099998,-122248.0,Debit,Milwaukee,Branch,Engineer,7,7
69309.122,1382.0,67870.0,5.0,23699194.372199997,-124796.0,Debit,Houston,Online,Student,0,0
681019.3135,4606.000000000001,55400.0,5.0,57611020.736999996,-117880.0,Debit,Boston,ATM,Retired,7,7
73703.2885,2498.0,33940.0,5.0,135819976.89319998,-209243.99999999997,Debit,Denver,ATM,Doctor,1,1
102697.11200000001,3056.0,15960.0,5.0,33137890.832599994,-213247.99999999997,Debit,San Diego,Branch,Engineer,2,2
956719.6815,,40030.0,5.0,38969126.6104,-138264.0,Debit,Philadelphia,Online,Retired,7,7
25520.965000000004,1444.0,18280.0,5.0,3168846.8699999996,-188859.99999999997,Debit,San Antonio,ATM,Student,5,5
363910.16250000003,1320.0,17410.0,5.0,125814030.33659999,-148456.0,Debit,Charlotte,ATM,Student,5,5
489921.042,4978.000000000001,7840.0,5.0,93584019.42879999,-152824.0,Debit,Baltimore,ATM,Retired,3,3
442314.37350000005,3180.0,16250.0,5.0,141661923.9238,-228535.99999999997,Credit,Memphis,Branch,Engineer,2,2
456187.65900000004,3800.0,44090.0,5.0,175473034.7588,-186675.99999999997,Debit,Tucson,ATM,Doctor,1,1
983909.786,3242.0,7550.0,5.0,76189242.41639999,-209243.99999999997,Debit,Fresno,ATM,Doctor,2,2
290456.58450000006,3366.0,15380.0,5.0,124311330.82919998,-212155.99999999997,Debit,Baltimore,ATM,Engineer,2,2
163121.69850000003,1568.0,45540.0,5.0,19330937.206,-237635.99999999997,Credit,Portland,ATM,Student,5,5
852871.5195,3552.0,17700.0,5.0,90196883.26559998,-240183.99999999997,Debit,San Jose,Online,Retired,3,3
,4172.000000000001,16830.0,5.0,112894771.78579998,-204511.99999999997,Debit,Indianapolis,ATM,Retired,3,3
1687149.1225,1506.0,39740.0,,1872338.9789999996,-132804.0,Credit,Memphis,Online,Student,6,6
107417.483,1506.0,25240.0,5.0,104837083.09959999,-148456.0,Credit,Kansas City,Branch,Student,5,5
105364.3135,2560.0,79760.0,5.0,117932035.94979998,-229991.99999999997,Credit,Columbus,ATM,Engineer,0,0
2010360.2165,1258.0,40320.0,5.0,28113866.967199996,-140812.0,Debit,Austin,Online,Student,6,6
755528.259,1630.0,26110.0,5.0,26317946.914399996,-122976.0,Debit,Charlotte,Online,Student,5,5
113097.279,1878.0,7550.0,5.0,68075765.95519999,,Debit,Miami,Online,Engineer,2,2
989301.7545000002,1692.0,16250.0,5.0,137902571.72579998,-245279.99999999997,Debit,Columbus,ATM,Engineer,2,2
637346.2875,3676.0,30460.0,5.0,145040282.81039998,-140812.0,Debit,Dallas,ATM,Doctor,1,1
341440.42900000006,1196.0,50180.0,5.0,1833510.6875999996,-148092.0,Debit,Milwaukee,Online,Student,5,5
131786.87800000003,3056.0,40900.0,5.0,70196147.7074,-151004.0,Debit,Sacramento,,Engineer,7,7
2746910.789,1258.0,24370.0,5.0,17435342.9952,-120428.0,Debit,Portland,Online,Student,6,6
460581.82550000004,2064.0,9000.0,5.0,116153670.45019998,-224895.99999999997,Debit,Atlanta,Online,Engineer,2,2
323019.46900000004,3986.0000000000005,69610.0,5.0,111322895.43739998,-181216.0,Debit,Phoenix,ATM,Retired,0,0
911012.6745,2870.0,82370.0,5.0,126371015.4822,-144452.0,Debit,Boston,Online,Engineer,0,0
866744.8049999999,1816.0,29880.0,5.0,133811468.22579998,-224167.99999999997,Debit,Chicago,Online,Engineer,2,2
467911.8325,2436.0,12480.0,5.0,68087667.34719998,-117152.0,Debit,Omaha,Branch,Engineer,7,7
11052.836,2374.0,47570.0,5.0,87174673.53459999,-158648.0,Debit,Houston,Branch,,0,0
834853.5179999999,3428.0,22630.0,5.0,31291984.933399994,-171388.0,Debit,San Francisco,Online,Engineer,7,7
245190.913,1258.0,49310.0,5.0,15570989.9384,-204147.99999999997,Debit,Miami,ATM,Student,5,5
44402.449,2932.0,26980.0,5.0,156749467.32959998,-129892.0,Credit,Mesa,Online,Doctor,1,1
1047442.9095000001,1692.0,11900.0,5.0,72301206.41739999,-245279.99999999997,Debit,Miami,Branch,Engineer,2,2
40699.0685,3428.0,10740.0,5.0,142451134.98079997,-122976.0,Debit,Nashville,Online,Engineer,7,7
812690.8004999999,3118.0,23500.0,5.0,81128915.16599998,-165200.0,Credit,Kansas City,Branch,Doctor,7,7
272668.84500000003,1134.0,31620.0,5.0,22994185.663599998,-188131.99999999997,Credit,San Francisco,Online,,5,5
2711795.8340000003,3614.0,,5.0,108183903.29739998,-133168.0,Debit,New York,ATM,Engineer,6,6
219036.98750000002,1196.0,15090.0,5.0,23987356.825999998,-227079.99999999997,Debit,Atlanta,ATM,Student,5,5
529564.483,4482.000000000001,19440.0,5.0,91507672.82699999,-118972.0,Credit,Washington,Online,Retired,7,7
